No,Buyer,PO.Buyer,Style,Qty,End-Sewing.Date,Ex-Fact.Date,Week11-7,Week28-14,Week315-21,Week422-28,Week529-31,Week6,Total,FOB,Week,Amount,SO No,WO No,Branch,Factory,Tarikan,Source,Cost.Type
305,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158608",2556,12/10/2024,12/13/2024,0,2556,0,0,0,0,2556,5.52,W2,3527.28,24001924,183956,1204,MJ2,,Schedule,FOB
306,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158609",3852,12/23/2024,12/13/2024,0,3852,0,0,0,0,3852,5.52,W2,5315.76,24001925,183957,1204,MJ2,,Schedule,FOB
307,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158609",3852,12/23/2024,12/13/2024,0,3852,0,0,0,0,3852,5.52,W2,5315.76,24001925,183957,1204,MJ2,,Schedule,FOB
308,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158609",3852,12/10/2024,12/13/2024,0,3852,0,0,0,0,3852,5.52,W2,5315.76,24001925,183957,1204,MJ2,,Schedule,FOB
309,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158609",3852,12/10/2024,12/13/2024,0,3852,0,0,0,0,3852,5.52,W2,5315.76,24001925,183957,1204,MJ2,,Schedule,FOB
310,RED WING SHOE COMPANY LLC,3513879,RED WING SHOE COMPANY LLC,300,12/19/2024,12/13/2024,0,300,0,0,0,0,300,20.28,W2,6084,24001490,184191,1201,MJ1,,Schedule,CMT
311,RED WING SHOE COMPANY LLC,3513879,RED WING SHOE COMPANY LLC,300,12/11/2024,12/13/2024,0,300,0,0,0,0,300,20.28,W2,6084,24001490,184191,1201,MJ1,,Schedule,CMT
312,RED WING SHOE COMPANY LLC,3513883,RED WING SHOE COMPANY LLC,250,12/09/2024,12/13/2024,0,250,0,0,0,0,250,29.07,W2,7267.5,24001496,184189,1201,MJ1,,Schedule,CMT
313,RED WING SHOE COMPANY LLC,3513883,RED WING SHOE COMPANY LLC,250,12/06/2024,12/13/2024,0,250,0,0,0,0,250,29.07,W2,7267.5,24001496,184189,1201,MJ1,,Schedule,CMT
314,RED WING SHOE COMPANY LLC,3513884,RED WING SHOE COMPANY LLC,100,12/10/2024,12/13/2024,0,100,0,0,0,0,100,29.07,W2,2907,24001497,184190,1201,MJ1,,Schedule,CMT
315,RED WING SHOE COMPANY LLC,3513884,RED WING SHOE COMPANY LLC,100,12/09/2024,12/13/2024,0,100,0,0,0,0,100,29.07,W2,2907,24001497,184190,1201,MJ1,,Schedule,CMT
316,RED WING SHOE COMPANY LLC,3512644,RED WING SHOE COMPANY LLC,110,12/12/2024,12/13/2024,0,110,0,0,0,0,110,26.75,W2,2942.5,24001417,183991,1201,MJ1,,Schedule,CMT
317,RED WING SHOE COMPANY LLC,3512644,RED WING SHOE COMPANY LLC,110,12/12/2024,12/13/2024,0,110,0,0,0,0,110,26.75,W2,2942.5,24001417,183991,1201,MJ1,,Schedule,CMT
318,RED WING SHOE COMPANY LLC,3513540,RED WING SHOE COMPANY LLC,500,12/12/2024,12/13/2024,0,500,0,0,0,0,500,20.28,W2,10140,24001488,184175,1201,MJ1,,Schedule,CMT
319,RED WING SHOE COMPANY LLC,3513540,RED WING SHOE COMPANY LLC,500,12/10/2024,12/13/2024,0,500,0,0,0,0,500,20.28,W2,10140,24001488,184175,1201,MJ1,,Schedule,CMT
320,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158584",4924,12/24/2024,12/13/2024,0,4924,0,0,0,0,4924,5.14,W2,8436.45,24001900,183932,1204,KLB,,Schedule,FOB
321,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158584",3124,12/05/2024,12/13/2024,0,3124,0,0,0,0,3124,5.14,W2,5352.45,24001900,183932,1204,KLB,,Schedule,FOB
322,"AGRON, INC.",PO-0000795,"ADIDAS BRF, 5159761",2076,12/24/2024,12/13/2024,0,2076,0,0,0,0,2076,5.48,W2,2844.12,24001879,183911,1204,MJ2,,Schedule,FOB
323,"AGRON, INC.",PO-0000795,"ADIDAS BRF, 5159761",2076,12/24/2024,12/13/2024,0,2076,0,0,0,0,2076,5.48,W2,2844.12,24001879,183911,1204,MJ2,,Schedule,FOB
324,"AGRON, INC.",PO-0000795,"ADIDAS BRF, 5159761",2076,12/11/2024,12/13/2024,0,2076,0,0,0,0,2076,5.48,W2,2844.12,24001879,183911,1204,MJ2,,Schedule,FOB
325,"AGRON, INC.",PO-0000795,"ADIDAS BRF, 5159761",2076,12/11/2024,12/13/2024,0,2076,0,0,0,0,2076,5.48,W2,2844.12,24001879,183911,1204,MJ2,,Schedule,FOB
326,"AGRON, INC.",PO-0000795,"ADIDAS BRF, 5159771",719,12/04/2024,12/13/2024,0,719,0,0,0,0,719,5.48,W2,985.03,24001881,183913,1204,MJ2,,Schedule,FOB
327,"AGRON, INC.",PO-0000795,"ADIDAS BRF, 5159765",4576,12/11/2024,12/13/2024,0,4576,0,0,0,0,4576,5.48,W2,6269.12,24001876,183908,1204,MJ2,,Schedule,FOB
328,RED WING SHOE COMPANY LLC,3513540,RED WING SHOE COMPANY LLC,400,12/18/2024,12/13/2024,0,400,0,0,0,0,400,20.28,W2,8112,24001488,184175,1201,MJ1,,Schedule,CMT
329,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158591",1340,12/12/2024,12/13/2024,0,1340,0,0,0,0,1340,5.71,W2,1912.85,24001926,183958,1204,MJ2,,Schedule,FOB
330,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158591",1340,12/11/2024,12/13/2024,0,1340,0,0,0,0,1340,5.71,W2,1912.85,24001926,183958,1204,MJ2,,Schedule,FOB
331,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158591",1340,12/16/2024,12/13/2024,0,1340,0,0,0,0,1340,5.71,W2,1912.85,24001926,183958,1204,MJ2,,Schedule,FOB
332,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158591",1340,12/30/2024,12/13/2024,0,1340,0,0,0,0,1340,5.71,W2,1912.85,24001926,183958,1204,MJ2,,Schedule,FOB
333,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159774",2063,12/13/2024,12/13/2024,0,2063,0,0,0,0,2063,4.45,W2,3060.12,24001931,183979,1204,MJ2,,Schedule,FOB
334,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159774",3468,12/18/2024,12/13/2024,0,3468,0,0,0,0,3468,4.45,W2,5144.2,24001931,183979,1204,MJ2,,Schedule,FOB
335,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159774",3468,12/11/2024,12/13/2024,0,3468,0,0,0,0,3468,4.45,W2,5144.2,24001931,183979,1204,MJ2,,Schedule,FOB
336,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158591",200,12/17/2024,12/13/2024,0,200,0,0,0,0,200,5.71,W2,285.5,24001926,183958,1204,MJ2,,Schedule,FOB
337,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159774",702,12/23/2024,12/13/2024,0,702,0,0,0,0,702,4.45,W2,1041.3,24001931,183979,1204,MJ2,,Schedule,FOB
338,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159774",703,12/23/2024,12/13/2024,0,703,0,0,0,0,703,4.45,W2,1042.78,24001931,183979,1204,MJ2,,Schedule,FOB
339,KANMO RETAIL GROUP,,"MOTHER CARE, LK962",400,01/02/2025,12/16/2024,0,0,400,0,0,0,400,6.06,W3,1212,24001301,184094,1205,CVA,,Schedule,FOB
340,RED WING SHOE COMPANY LLC,3513879,RED WING SHOE COMPANY LLC,300,12/06/2024,12/19/2024,0,0,300,0,0,0,300,20.28,W3,6084,24001490,184191,1201,MJ1,,Schedule,CMT
341,RED WING SHOE COMPANY LLC,3513879,RED WING SHOE COMPANY LLC,300,12/05/2024,12/19/2024,0,0,300,0,0,0,300,20.28,W3,6084,24001490,184191,1201,MJ1,,Schedule,CMT
342,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910007623",1031,08/13/2024,12/20/2024,0,0,1031,0,0,0,1031,9.1,W3,9382.1,24001153,182828,1205,CHW,,Schedule,FOB
343,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010321",1030,10/07/2024,12/20/2024,0,0,1030,0,0,0,1030,4.38,W3,4511.4,24001231,183840,1205,CHW,,Schedule,FOB
344,"MARUBENI INTEX Co., Ltd.",AUS35300,SUN S-S# WA161,2140,11/28/2024,12/20/2024,0,0,2140,0,0,0,2140,3.75,W3,8025,24001363,183967,1201,CBA,,Schedule,CMTP
345,"MARUBENI INTEX Co., Ltd.",AUS35300,SUN S-S# WA2510,2055,11/15/2024,12/20/2024,0,0,2055,0,0,0,2055,3.75,W3,7706.25,24001364,183968,1201,CBA,,Schedule,CMTP
346,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010188",2060,11/13/2024,12/20/2024,0,0,2060,0,0,0,2060,8.03,W3,16541.8,24001232,184000,1205,CHW,,Schedule,FOB
347,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910007576",1185,10/18/2024,12/20/2024,0,0,1185,0,0,0,1185,4.79,W3,5676.15,24001286,183995,1205,CHW,,Schedule,FOB
348,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010509",3088,12/03/2024,12/20/2024,0,0,3088,0,0,0,3088,7.27,W3,22449.76,24001242,183803,1205,CHW,,Schedule,FOB
349,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010509",3089,01/09/2025,12/20/2024,0,0,3089,0,0,0,3089,7.27,W3,22457.03,24001242,183803,1205,CHW,,Schedule,FOB
350,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010286",2018,12/26/2024,12/20/2024,0,0,2018,0,0,0,2018,6.05,W3,12208.9,24001287,184139,1205,CHW,,Schedule,FOB
351,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010321",1236,10/21/2024,12/20/2024,0,0,1236,0,0,0,1236,4.38,W3,5413.68,24001231,183841,1205,CHW,,Schedule,FOB
352,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010320",2624,12/31/2024,12/20/2024,0,0,2624,0,0,0,2624,7.7,W3,20204.8,24001043,182817,1205,CNJ2,,Schedule,FOB
353,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010321",1030,10/11/2024,12/20/2024,0,0,1030,0,0,0,1030,4.38,W3,4511.4,24001231,183840,1205,CHW,,Schedule,FOB
354,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910007576",1185,10/22/2024,12/20/2024,0,0,1185,0,0,0,1185,4.79,W3,5676.15,24001286,183995,1205,CHW,,Schedule,FOB
355,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910010189",1226,12/14/2024,12/20/2024,0,0,1226,0,0,0,1226,8.88,W3,10886.88,24001230,183996,1205,CNJ2,,Schedule,FOB
356,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910006627",1265,01/13/2025,12/20/2024,0,0,1265,0,0,0,1265,4.83,W3,6109.95,24001229,183672,1205,PRI,,Schedule,FOB
357,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158003",2889,12/13/2024,12/20/2024,0,0,2889,0,0,0,2889,5.23,W3,5036.49,24001907,183939,1204,MJ2,,Schedule,FOB
358,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158003",2889,12/13/2024,12/20/2024,0,0,2889,0,0,0,2889,5.23,W3,5036.49,24001907,183939,1204,MJ2,,Schedule,FOB
359,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157987",2808,12/26/2024,12/20/2024,0,0,2808,0,0,0,2808,5.23,W3,4895.28,24001908,183940,1204,MJ2,,Schedule,FOB
360,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157987",2808,12/26/2024,12/20/2024,0,0,2808,0,0,0,2808,5.23,W3,4895.28,24001908,183940,1204,MJ2,,Schedule,FOB
361,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158594",1647,12/24/2024,12/20/2024,0,0,1647,0,0,0,1647,4.92,W3,2701.08,24001921,183953,1204,MJ2,,Schedule,FOB
362,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158594",1647,01/01/2025,12/20/2024,0,0,1647,0,0,0,1647,4.92,W3,2701.08,24001921,183953,1204,MJ2,,Schedule,FOB
363,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158594",1647,01/02/2025,12/20/2024,0,0,1647,0,0,0,1647,4.92,W3,2701.08,24001921,183953,1204,MJ2,,Schedule,FOB
364,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5158594",1647,12/27/2024,12/20/2024,0,0,1647,0,0,0,1647,4.92,W3,2701.08,24001921,183953,1204,MJ2,,Schedule,FOB
365,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157997",1782,12/31/2024,12/20/2024,0,0,1782,0,0,0,1782,5.78,W3,3433.32,24001920,183952,1204,MJ2,,Schedule,FOB
366,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157997",1782,12/30/2024,12/20/2024,0,0,1782,0,0,0,1782,5.78,W3,3433.32,24001920,183952,1204,MJ2,,Schedule,FOB
367,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157997",1782,12/18/2024,12/20/2024,0,0,1782,0,0,0,1782,5.78,W3,3433.32,24001920,183952,1204,MJ2,,Schedule,FOB
368,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157997",1782,12/16/2024,12/20/2024,0,0,1782,0,0,0,1782,5.78,W3,3433.32,24001920,183952,1204,MJ2,,Schedule,FOB
369,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985",2295,01/06/2025,12/20/2024,0,0,2295,0,0,0,2295,6.72,W3,5140.8,24001911,183943,1204,MJ2,,Schedule,FOB
370,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985",2295,01/03/2025,12/20/2024,0,0,2295,0,0,0,2295,6.72,W3,5140.8,24001911,183943,1204,MJ2,,Schedule,FOB
371,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985",2295,01/01/2025,12/20/2024,0,0,2295,0,0,0,2295,6.72,W3,5140.8,24001911,183943,1204,MJ2,,Schedule,FOB
372,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985",2295,12/20/2024,12/20/2024,0,0,2295,0,0,0,2295,6.72,W3,5140.8,24001911,183943,1204,MJ2,,Schedule,FOB
373,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985XXL",135,12/26/2024,12/20/2024,0,0,135,0,0,0,135,7.3,W3,328.5,24001912,183944,1204,MJ2,,Schedule,FOB
374,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985XXL",135,12/30/2024,12/20/2024,0,0,135,0,0,0,135,7.3,W3,328.5,24001912,183944,1204,MJ2,,Schedule,FOB
375,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985XXL",135,01/01/2025,12/20/2024,0,0,135,0,0,0,135,7.3,W3,328.5,24001912,183944,1204,MJ2,,Schedule,FOB
376,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157985XXL",135,12/24/2024,12/20/2024,0,0,135,0,0,0,135,7.3,W3,328.5,24001912,183944,1204,MJ2,,Schedule,FOB
377,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157994",918,12/26/2024,12/20/2024,0,0,918,0,0,0,918,6.72,W3,2056.32,24001913,183945,1204,MJ2,,Schedule,FOB
378,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157994",918,12/30/2024,12/20/2024,0,0,918,0,0,0,918,6.72,W3,2056.32,24001913,183945,1204,MJ2,,Schedule,FOB
379,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157994",918,01/01/2025,12/20/2024,0,0,918,0,0,0,918,6.72,W3,2056.32,24001913,183945,1204,MJ2,,Schedule,FOB
380,"AGRON, INC.",PO-0000797,"ADIDAS BRF, 5157994",918,12/24/2024,12/20/2024,0,0,918,0,0,0,918,6.72,W3,2056.32,24001913,183945,1204,MJ2,,Schedule,FOB
381,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159768",6840,12/24/2024,12/20/2024,0,0,6840,0,0,0,6840,4.21,W3,9598.8,24001932,183977,1204,KLB,,Schedule,FOB
382,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159768",6840,12/06/2024,12/20/2024,0,0,6840,0,0,0,6840,4.21,W3,9598.8,24001932,183977,1204,KLB,,Schedule,FOB
383,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159768",1710,12/13/2024,12/20/2024,0,0,1710,0,0,0,1710,4.21,W3,2399.7,24001932,183977,1204,KLB,,Schedule,FOB
384,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159768",1710,12/06/2024,12/20/2024,0,0,1710,0,0,0,1710,4.21,W3,2399.7,24001932,183977,1204,KLB,,Schedule,FOB
385,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159768",1710,12/13/2024,12/20/2024,0,0,1710,0,0,0,1710,4.21,W3,2399.7,24001932,183977,1204,KLB,,Schedule,FOB
386,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159768",1710,12/24/2024,12/20/2024,0,0,1710,0,0,0,1710,4.21,W3,2399.7,24001932,183977,1204,KLB,,Schedule,FOB
387,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159767",9900,12/13/2024,12/20/2024,0,0,9900,0,0,0,9900,4.21,W3,13893,24001933,183978,1204,KLB,,Schedule,FOB
388,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159767",9900,12/20/2024,12/20/2024,0,0,9900,0,0,0,9900,4.21,W3,13893,24001933,183978,1204,KLB,,Schedule,FOB
389,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159767",9900,12/12/2024,12/20/2024,0,0,9900,0,0,0,9900,4.21,W3,13893,24001933,183978,1204,KLB,,Schedule,FOB
390,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159767",9900,12/11/2024,12/20/2024,0,0,9900,0,0,0,9900,4.21,W3,13893,24001933,183978,1204,KLB,,Schedule,FOB
391,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159767",9900,12/17/2024,12/20/2024,0,0,9900,0,0,0,9900,4.21,W3,13893,24001933,183978,1204,KLB,,Schedule,FOB
392,"AGRON, INC.",PO-0000796,"ADIDAS BRF, 5159767",9900,12/12/2024,12/20/2024,0,0,9900,0,0,0,9900,4.21,W3,13893,24001933,183978,1204,KLB,,Schedule,FOB
393,RED WING SHOE COMPANY LLC,3513882,RED WING SHOE COMPANY LLC,313,12/19/2024,12/20/2024,0,0,313,0,0,0,313,20.28,W3,6347.64,24001495,184240,1201,MJ1,,Schedule,CMT
394,RED WING SHOE COMPANY LLC,3513882,RED WING SHOE COMPANY LLC,313,12/18/2024,12/20/2024,0,0,313,0,0,0,313,20.28,W3,6347.64,24001495,184240,1201,MJ1,,Schedule,CMT
395,RED WING SHOE COMPANY LLC,3514007,RED WING SHOE COMPANY LLC,85,12/13/2024,12/20/2024,0,0,85,0,0,0,85,20.28,W3,1723.8,24001501,184242,1201,MJ1,,Schedule,CMT
396,RED WING SHOE COMPANY LLC,3514007,RED WING SHOE COMPANY LLC,85,12/12/2024,12/20/2024,0,0,85,0,0,0,85,20.28,W3,1723.8,24001501,184242,1201,MJ1,,Schedule,CMT
397,RED WING SHOE COMPANY LLC,3514007,RED WING SHOE COMPANY LLC,85,12/13/2024,12/20/2024,0,0,85,0,0,0,85,20.28,W3,1723.8,24001501,184242,1201,MJ1,,Schedule,CMT
398,RED WING SHOE COMPANY LLC,3514007,RED WING SHOE COMPANY LLC,85,12/13/2024,12/20/2024,0,0,85,0,0,0,85,20.28,W3,1723.8,24001501,184242,1201,MJ1,,Schedule,CMT
399,RED WING SHOE COMPANY LLC,3513882,RED WING SHOE COMPANY LLC,312,12/18/2024,12/20/2024,0,0,312,0,0,0,312,20.28,W3,6327.36,24001495,184240,1201,MJ1,,Schedule,CMT
400,RED WING SHOE COMPANY LLC,3513882,RED WING SHOE COMPANY LLC,312,12/18/2024,12/20/2024,0,0,312,0,0,0,312,20.28,W3,6327.36,24001495,184240,1201,MJ1,,Schedule,CMT
401,"MARUBENI INTEX Co., Ltd.",AUE 34800,COCOS-S# GA-3915,7300,11/20/2024,12/26/2024,0,0,0,7300,0,0,7300,3.26,W4,23798,24001374,183900,1201,CBA,,Schedule,CMTP
402,"MARUBENI INTEX Co., Ltd.",AUE 34800,COCOS-S# GA-3915,5360,11/04/2024,12/26/2024,0,0,0,5360,0,0,5360,3.26,W4,17473.6,24001374,183900,1201,CBA,,Schedule,CMTP
403,"MARUBENI INTEX Co., Ltd.",AUE 34800,COCOS-S# GA-3910,6480,11/18/2024,12/26/2024,0,0,0,6480,0,0,6480,4.15,W4,26892,24001373,183899,1201,CBA,,Schedule,CMTP
404,HEXAPOLE COMPANY LIMITED,SC40003/SS25012,"BERGANS, MEN 3482",1670,11/01/2024,12/27/2024,0,0,0,1670,0,0,1670,6.45,W4,10771.5,24001258,183516,1201,MJ1,,Schedule,CMTP
405,HEXAPOLE COMPANY LIMITED,SC240004/SS25012,"BERGANS, WOMEN 3483",1020,11/04/2024,12/27/2024,0,0,0,1020,0,0,1020,6.45,W4,6579,24001259,183517,1201,MJ1,,Schedule,CMTP
406,MARUBENI CORPORATION JEPANG,BP1306-02,KAZEN-S# 133-78,1860,10/21/2024,12/27/2024,0,0,0,1860,0,0,1860,1.65,W4,3069,24001311,183635,1201,CNJ2,,Schedule,CMTP
407,MARUBENI CORPORATION JEPANG,BP1306-04,KAZEN-S# 133-93,880,10/19/2024,12/27/2024,0,0,0,880,0,0,880,1.65,W4,1452,24001313,183637,1201,CNJ2,,Schedule,CMTP
408,MARUBENI CORPORATION JEPANG,BP1306-07,KAZEN-S# 133-99,1300,10/23/2024,12/27/2024,0,0,0,1300,0,0,1300,1.65,W4,2145,24001316,183642,1201,CNJ2,,Schedule,CMTP
409,MARUBENI CORPORATION JEPANG,BP1306-08,KAZEN-S# 136-91,580,10/30/2024,12/27/2024,0,0,0,580,0,0,580,1.65,W4,957,24001317,183643,1201,CNJ2,,Schedule,CMTP
410,MARUBENI CORPORATION JEPANG,BP1304-07,KAZEN-S# 392-94,300,09/24/2024,12/27/2024,0,0,0,300,0,0,300,0.3,W4,90,24001289,183613,1201,CNJ2,,Schedule,CMTP
411,MARUBENI CORPORATION JEPANG,BP1304-19,KAZEN-S# 477-90,2500,10/14/2024,12/27/2024,0,0,0,2500,0,0,2500,0.24,W4,600,24001301,183626,1201,CNJ2,,Schedule,CMTP
412,MARUBENI CORPORATION JEPANG,BP1304-20,KAZEN-S# 477-91,500,10/10/2024,12/27/2024,0,0,0,500,0,0,500,0.24,W4,120,24001302,183627,1201,CNJ2,,Schedule,CMTP
413,MARUBENI CORPORATION JEPANG,BP1304-21,KAZEN-S# KZN392-80,3000,10/28/2024,12/27/2024,0,0,0,3000,0,0,3000,0.35,W4,1050,24001303,183628,1201,CNJ2,,Schedule,CMTP
414,MARUBENI CORPORATION JEPANG,BP1304-22,KAZEN-S# KZN393-80,2000,09/28/2024,12/27/2024,0,0,0,2000,0,0,2000,0.3,W4,600,24001304,183629,1201,CNJ2,,Schedule,CMTP
415,MARUBENI CORPORATION JEPANG,BP1209,KAZEN-FUKUOKA-C1N,1205,11/06/2024,12/27/2024,0,0,0,1205,0,0,1205,0.38,W4,457.9,24001180,184004,1201,CNJ2,,Schedule,CMTP
416,MARUBENI CORPORATION JEPANG,BP1209,KAZEN-FUKUOKA-F1N,1205,11/09/2024,12/27/2024,0,0,0,1205,0,0,1205,0.5,W4,602.5,24001181,184005,1201,CNJ2,,Schedule,CMTP
417,MARUBENI CORPORATION JEPANG,BP1304-14,KAZEN-S# 397-90,5170,10/30/2024,12/27/2024,0,0,0,5170,0,0,5170,1.95,W4,10081.5,24001296,183621,1201,CNJ2,,Schedule,CMTP
418,MARUBENI CORPORATION JEPANG,BP1304-18,KAZEN-S# 397-94,1200,11/06/2024,12/27/2024,0,0,0,1200,0,0,1200,1.95,W4,2340,24001300,183625,1201,CNJ2,,Schedule,CMTP
419,MARUBENI CORPORATION JEPANG,BP1304-17,KAZEN-S# 397-93,150,11/06/2024,12/27/2024,0,0,0,150,0,0,150,1.95,W4,292.5,24001299,183624,1201,CNJ2,,Schedule,CMTP
420,MARUBENI CORPORATION JEPANG,BP1304-16,KAZEN-S# 397-92,600,11/07/2024,12/27/2024,0,0,0,600,0,0,600,1.95,W4,1170,24001298,183623,1201,CNJ2,,Schedule,CMTP
421,MARUBENI CORPORATION JEPANG,BP1304-23,KAZEN-S# KZN397-80,2360,11/12/2024,12/27/2024,0,0,0,2360,0,0,2360,2,W4,4720,24001305,183630,1201,CNJ2,,Schedule,CMTP
422,MARUBENI CORPORATION JEPANG,BP1304-13,KAZEN-S# 396-90,940,11/18/2024,12/27/2024,0,0,0,940,0,0,940,1.95,W4,1833,24001295,183619,1201,CNJ2,,Schedule,CMTP
423,MARUBENI CORPORATION JEPANG,BP1304-11,KAZEN-S# 393-94,600,09/27/2024,12/27/2024,0,0,0,600,0,0,600,0.25,W4,150,24001293,183617,1201,CNJ2,,Schedule,CMTP
424,MARUBENI CORPORATION JEPANG,BP1209,"KAZEN-FUKUOKA, H3N-DANSHI",800,11/14/2024,12/27/2024,0,0,0,800,0,0,800,2.05,W4,1640,24001179,184007,1201,CNJ2,,Schedule,CMTP
425,MARUBENI CORPORATION JEPANG,BP1209,"KAZEN-FUKUOKA, H3N-SHIEN",209,11/19/2024,12/27/2024,0,0,0,209,0,0,209,2.05,W4,428.45,24001182,184008,1201,CNJ2,,Schedule,CMTP
426,MARUBENI CORPORATION JEPANG,BP1209,"KAZEN-FUKUOKA, H2N-USHIRO",196,11/15/2024,12/27/2024,0,0,0,196,0,0,196,1.6,W4,313.6,24001183,184006,1201,CNJ2,,Schedule,CMTP
427,HEXAPOLE COMPANY LIMITED,SC240010,"BERGANS, 3189",1487,12/31/2024,12/27/2024,0,0,0,1487,0,0,1487,4.75,W4,7063.25,24001377,183877,1201,MJ1,,Schedule,CMTP
428,HEXAPOLE COMPANY LIMITED,SC240011,"BERGANS, 3190",1630,12/30/2024,12/27/2024,0,0,0,1630,0,0,1630,4.75,W4,7742.5,24001381,183878,1201,MJ1,,Schedule,CMTP
429,HEXAPOLE COMPANY LIMITED,SC240012,"BERGANS, 3209",1030,12/17/2024,12/27/2024,0,0,0,1030,0,0,1030,5.7,W4,5871,24001378,183879,1201,MJ1,,Schedule,CMTP
430,HEXAPOLE COMPANY LIMITED,SC240015,"BERGANS, 3212",1240,12/05/2024,12/27/2024,0,0,0,1240,0,0,1240,4.75,W4,5890,24001383,183882,1201,MJ1,,Schedule,CMTP
431,HEXAPOLE COMPANY LIMITED,SC240008,"BERGANS, 3066",2460,12/30/2024,12/27/2024,0,0,0,2460,0,0,2460,5.55,W4,13653,24001376,183875,1201,MJ1,,Schedule,CMTP
432,HEXAPOLE COMPANY LIMITED,SC240009,"BERGANS, 3067",2710,12/13/2024,12/27/2024,0,0,0,2710,0,0,2710,5.55,W4,15040.5,24001380,183876,1201,MJ1,,Schedule,CMTP
433,HEXAPOLE COMPANY LIMITED,SC240013,"BERGANS, 3210",1340,12/06/2024,12/27/2024,0,0,0,1340,0,0,1340,5.7,W4,7638,24001382,183880,1201,MJ1,,Schedule,CMTP
434,HEXAPOLE COMPANY LIMITED,SC240006,"MEC, 6026495",5364,12/24/2024,12/27/2024,0,0,0,5364,0,0,5364,3.65,W4,19578.6,24001370,183874,1201,MJ1,,Schedule,CMT
