293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1400,ALLCtr|ALLColor|38,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1500,ALLCtr|ALLColor|40,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1600,ALLCtr|ALLColor|42,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1700,ALLCtr|ALLColor|44,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1701,ALLCtr|ALLColor|46,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1401,ALLCtr|ALLColor|48,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1702,ALLCtr|ALLColor|50,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1402,ALLCtr|ALLColor|52,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1501,ALLCtr|ALLColor|54,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1403,ALLCtr|ALLColor|56,0.056,Kg,,,,,,,10,,,,,,,,,,Y
293944,59%MCRYLIC 39%CTN 2%ANTSTIC FR,"KNIT,204-1,SL JRSY,BLA,REDWING",#,#,1404,ALLCtr|ALLColor|60,0.056,Kg,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1200,ALLCtr|ALLColor|34,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1300,ALLCtr|ALLColor|36,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1400,ALLCtr|ALLColor|38,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1500,ALLCtr|ALLColor|40,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1600,ALLCtr|ALLColor|42,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1700,ALLCtr|ALLColor|44,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1701,ALLCtr|ALLColor|46,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1401,ALLCtr|ALLColor|48,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1702,ALLCtr|ALLColor|50,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1402,ALLCtr|ALLColor|52,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1501,ALLCtr|ALLColor|54,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1403,ALLCtr|ALLColor|56,0.403,Yd,,,,,,,10,,,,,,,,,,Y
279392,"100%CTN POPLIN100X70/40X40,58""","KH4070 (09-109) ,HNM",#,#,1404,ALLCtr|ALLColor|60,0.403,Yd,,,,,,,10,,,,,,,,,,Y
290945,"THREAD,TEX 40 5000MT","PERMACORE 75, COL. W45794",#,#,#,ALLCtr|ALLColor|ALLSize,75,Yd,,,,,,,20,,,,,,,,,,Y
291590,"THREAD,TEX 40 5000MT","PERMACORE 75,COL.BLACK W73028",#,#,#,ALLCtr|ALLColor|ALLSize,"0,5",Yd,,,,,,,20,,,,,,,,,,Y
293942,"THREAD,100% META ARAMID","BF M100,BF090,BLACK,40/3",#,#,#,ALLCtr|ALLColor|ALLSize,622,Yd,,,,,,,20,,,,,,,,,,Y
290817,"ZIPPER,CORCBLS006,6MM,2WAY","57CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1200,ALLCtr|ALLColor|34,1,Pc,,,,,,,20,,,,,,,,,,Y
290817,"ZIPPER,CORCBLS006,6MM,2WAY","57CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1300,ALLCtr|ALLColor|36,1,Pc,,,,,,,20,,,,,,,,,,Y
290817,"ZIPPER,CORCBLS006,6MM,2WAY","57CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1400,ALLCtr|ALLColor|38,1,Pc,,,,,,,20,,,,,,,,,,Y
290817,"ZIPPER,CORCBLS006,6MM,2WAY","57CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1500,ALLCtr|ALLColor|40,1,Pc,,,,,,,20,,,,,,,,,,Y
290817,"ZIPPER,CORCBLS006,6MM,2WAY","57CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1600,ALLCtr|ALLColor|42,1,Pc,,,,,,,20,,,,,,,,,,Y
290817,"ZIPPER,CORCBLS006,6MM,2WAY","57CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1700,ALLCtr|ALLColor|44,1,Pc,,,,,,,20,,,,,,,,,,Y
290952,"ZIPPER,CORCBLS006,6MM,2WAY","61CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1701,ALLCtr|ALLColor|46,1,Pc,,,,,,,20,,,,,,,,,,Y
290952,"ZIPPER,CORCBLS006,6MM,2WAY","61CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1401,ALLCtr|ALLColor|48,1,Pc,,,,,,,20,,,,,,,,,,Y
290952,"ZIPPER,CORCBLS006,6MM,2WAY","61CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1702,ALLCtr|ALLColor|50,1,Pc,,,,,,,20,,,,,,,,,,Y
290952,"ZIPPER,CORCBLS006,6MM,2WAY","61CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1402,ALLCtr|ALLColor|52,1,Pc,,,,,,,20,,,,,,,,,,Y
290952,"ZIPPER,CORCBLS006,6MM,2WAY","61CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1501,ALLCtr|ALLColor|54,1,Pc,,,,,,,20,,,,,,,,,,Y
290952,"ZIPPER,CORCBLS006,6MM,2WAY","61CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1403,ALLCtr|ALLColor|56,1,Pc,,,,,,,20,,,,,,,,,,Y
290953,"ZIPPER,CORCBLS006,6MM,2WAY","66CM,CLOSEND,LOGO/STDSLIDR,BLK",#,#,1404,ALLCtr|ALLColor|60,1,Pc,,,,,,,20,,,,,,,,,,Y
290954,"ZIPPER,CORSCSZ006,6MM,1WAY","16CM,CLOSEND,STDSLIDER,BLK",#,#,1200,ALLCtr|ALLColor|34,2,Pc,,,,,,,20,,,,,,,,,,Y
290954,"ZIPPER,CORSCSZ006,6MM,1WAY","16CM,CLOSEND,STDSLIDER,BLK",#,#,1300,ALLCtr|ALLColor|36,2,Pc,,,,,,,20,,,,,,,,,,Y
290954,"ZIPPER,CORSCSZ006,6MM,1WAY","16CM,CLOSEND,STDSLIDER,BLK",#,#,1400,ALLCtr|ALLColor|38,2,Pc,,,,,,,20,,,,,,,,,,Y
290954,"ZIPPER,CORSCSZ006,6MM,1WAY","16CM,CLOSEND,STDSLIDER,BLK",#,#,1500,ALLCtr|ALLColor|40,2,Pc,,,,,,,20,,,,,,,,,,Y
290818,"ZIPPER,CORSCSZ006,6MM,1WAY","18CM,CLOSEND,STDSLIDER,BLK",#,#,1600,ALLCtr|ALLColor|42,2,Pc,,,,,,,20,,,,,,,,,,Y
290818,"ZIPPER,CORSCSZ006,6MM,1WAY","18CM,CLOSEND,STDSLIDER,BLK",#,#,1700,ALLCtr|ALLColor|44,2,Pc,,,,,,,20,,,,,,,,,,Y
290818,"ZIPPER,CORSCSZ006,6MM,1WAY","18CM,CLOSEND,STDSLIDER,BLK",#,#,1701,ALLCtr|ALLColor|46,2,Pc,,,,,,,20,,,,,,,,,,Y
290818,"ZIPPER,CORSCSZ006,6MM,1WAY","18CM,CLOSEND,STDSLIDER,BLK",#,#,1401,ALLCtr|ALLColor|48,2,Pc,,,,,,,20,,,,,,,,,,Y
290818,"ZIPPER,CORSCSZ006,6MM,1WAY","18CM,CLOSEND,STDSLIDER,BLK",#,#,1702,ALLCtr|ALLColor|50,2,Pc,,,,,,,20,,,,,,,,,,Y
