No,Buyer,PO.Buyer,Style,Qty,End-Sewing.Date,Ex-Fact.Date,Week11-2,Week23-9,Week310-16,Week417-23,Week524-30,Week6,Total,FOB,Week,Amount,SO No,WO No,Branch,Factory,Tarikan,Source,Cost.Type
1,"AGRON, INC.",147155,"ADIDAS BRF, 5158615",7812,2/28/2024,3/1/2024,7812,0,0,0,0,0,7812,5.42,W1,14113.68,23002385,181724,1204,MJ2,,Schedule,FOB
2,"AGRON, INC.",147155,"ADIDAS BRF, 5158615",7812,2/28/2024,3/1/2024,7812,0,0,0,0,0,7812,5.42,W1,14113.68,23002385,181724,1204,MJ2,,Schedule,FOB
3,"AGRON, INC.",147155,"ADIDAS BRF, 5158615XXL",1500,2/29/2024,3/1/2024,1500,0,0,0,0,0,1500,5.83,W1,2915,23002386,181725,1204,MJ2,,Schedule,FOB
4,"AGRON, INC.",147156,"ADIDAS BRF, 5158609",16560,2/23/2024,3/1/2024,16560,0,0,0,0,0,16560,5.59,W1,23142.6,23002404,181743,1204,MJ1,,Schedule,FOB
5,"AGRON, INC.",147155,"ADIDAS BRF, 5158615XXL",1500,2/29/2024,3/1/2024,1500,0,0,0,0,0,1500,5.83,W1,2915,23002386,181725,1204,MJ2,,Schedule,FOB
6,"AGRON, INC.",147156,"ADIDAS BRF, 5158609",16560,2/23/2024,3/1/2024,16560,0,0,0,0,0,16560,5.59,W1,23142.6,23002404,181743,1204,MJ1,,Schedule,FOB
7,"AGRON, INC.",147156,"ADIDAS BRF, 5158582",10000,2/28/2024,3/1/2024,10000,0,0,0,0,0,10000,5.76,W1,14400,23002405,181744,1204,MJ1,,Schedule,FOB
8,"AGRON, INC.",147156,"ADIDAS BRF, 5158582",10000,2/29/2024,3/1/2024,10000,0,0,0,0,0,10000,5.76,W1,14400,23002405,181744,1204,MJ1,,Schedule,FOB
9,"AGRON, INC.",147156,"ADIDAS BRF, 5158613",2880,3/1/2024,3/1/2024,2880,0,0,0,0,0,2880,5.76,W1,4147.2,23002406,181745,1204,MJ1,,Schedule,FOB
10,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",3324,2/23/2024,3/1/2024,3324,0,0,0,0,0,3324,4.99,W1,5528.92,23002580,182002,1204,MJ2,,Schedule,FOB
11,"AGRON, INC.",147156,"ADIDAS BRF, 5158613",2880,2/29/2024,3/1/2024,2880,0,0,0,0,0,2880,5.76,W1,4147.2,23002406,181745,1204,MJ1,,Schedule,FOB
12,"AGRON, INC.",147156,"ADIDAS BRF, 5158617",2880,2/22/2024,3/1/2024,2880,0,0,0,0,0,2880,5.59,W1,4024.8,23002401,181740,1204,MJ1,,Schedule,FOB
13,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",3324,2/23/2024,3/1/2024,3324,0,0,0,0,0,3324,4.99,W1,5528.92,23002580,182002,1204,MJ2,,Schedule,FOB
14,"AGRON, INC.",147156,"ADIDAS BRF, 5158617",2880,2/22/2024,3/1/2024,2880,0,0,0,0,0,2880,5.59,W1,4024.8,23002401,181740,1204,MJ1,,Schedule,FOB
15,"AGRON, INC.",147156,"ADIDAS BRF, 5158608",2880,2/19/2024,3/1/2024,2880,0,0,0,0,0,2880,5.59,W1,4024.8,23002402,181741,1204,MJ1,,Schedule,FOB
16,"AGRON, INC.",147156,"ADIDAS BRF, 5158608",2880,2/23/2024,3/1/2024,2880,0,0,0,0,0,2880,5.59,W1,4024.8,23002402,181741,1204,MJ1,,Schedule,FOB
17,"AGRON, INC.",147156,"ADIDAS BRF, 5158598",2880,2/23/2024,3/1/2024,2880,0,0,0,0,0,2880,5.59,W1,4024.8,23002403,181742,1204,MJ1,,Schedule,FOB
18,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",5000,3/19/2024,3/1/2024,5000,0,0,0,0,0,5000,5.76,W1,7200,23002407,181746,1204,MJ2,,Schedule,FOB
19,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",5000,3/19/2024,3/1/2024,5000,0,0,0,0,0,5000,5.76,W1,7200,23002407,181746,1204,MJ2,,Schedule,FOB
20,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",5000,3/21/2024,3/1/2024,5000,0,0,0,0,0,5000,5.76,W1,7200,23002407,181746,1204,MJ2,,Schedule,FOB
21,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",5000,3/21/2024,3/1/2024,5000,0,0,0,0,0,5000,5.76,W1,7200,23002407,181746,1204,MJ2,,Schedule,FOB
22,"AGRON, INC.",147156,"ADIDAS BRF, 5158603",8496,3/5/2024,3/1/2024,8496,0,0,0,0,0,8496,5.89,W1,12510.36,23002409,181748,1204,MJ2,,Schedule,FOB
23,"AGRON, INC.",147156,"ADIDAS BRF, 5158603",8496,3/5/2024,3/1/2024,8496,0,0,0,0,0,8496,5.89,W1,12510.36,23002409,181748,1204,MJ2,,Schedule,FOB
24,"AGRON, INC.",147156,"ADIDAS BRF, 5158603",8496,3/20/2024,3/1/2024,8496,0,0,0,0,0,8496,5.89,W1,12510.36,23002409,181748,1204,MJ2,,Schedule,FOB
25,"AGRON, INC.",147156,"ADIDAS BRF, 5158603",8496,3/20/2024,3/1/2024,8496,0,0,0,0,0,8496,5.89,W1,12510.36,23002409,181748,1204,MJ2,,Schedule,FOB
26,"AGRON, INC.",147156,"ADIDAS BRF, 5158588",1440,3/6/2024,3/1/2024,1440,0,0,0,0,0,1440,5.89,W1,2120.4,23002480,181749,1204,MJ2,,Schedule,FOB
27,"AGRON, INC.",147156,"ADIDAS BRF, 5158588",1440,3/6/2024,3/1/2024,1440,0,0,0,0,0,1440,5.89,W1,2120.4,23002480,181749,1204,MJ2,,Schedule,FOB
28,"AGRON, INC.",147156,"ADIDAS BRF, 5158588",1440,3/6/2024,3/1/2024,1440,0,0,0,0,0,1440,5.89,W1,2120.4,23002480,181749,1204,MJ2,,Schedule,FOB
29,"AGRON, INC.",147156,"ADIDAS BRF, 5158588",1440,3/14/2024,3/1/2024,1440,0,0,0,0,0,1440,5.89,W1,2120.4,23002480,181749,1204,MJ2,,Schedule,FOB
30,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",4981,2/23/2024,3/1/2024,4981,0,0,0,0,0,4981,4.99,W1,8285.06,23002580,182002,1204,MJ2,,Schedule,FOB
31,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",4981,2/21/2024,3/1/2024,4981,0,0,0,0,0,4981,4.99,W1,8285.06,23002580,182002,1204,MJ2,,Schedule,FOB
32,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",4981,2/23/2024,3/1/2024,4981,0,0,0,0,0,4981,4.99,W1,8285.06,23002580,182002,1204,MJ2,,Schedule,FOB
33,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",4981,2/23/2024,3/1/2024,4981,0,0,0,0,0,4981,4.99,W1,8285.06,23002580,182002,1204,MJ2,,Schedule,FOB
34,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",3000,3/20/2024,3/1/2024,3000,0,0,0,0,0,3000,5.71,W1,5710,23002391,181730,1204,MJ2,,Schedule,FOB
35,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",3000,3/19/2024,3/1/2024,3000,0,0,0,0,0,3000,5.71,W1,5710,23002391,181730,1204,MJ2,,Schedule,FOB
36,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",5522,3/21/2024,3/1/2024,5522,0,0,0,0,0,5522,5.71,W1,10510.21,23002391,181730,1204,MJ2,,Schedule,FOB
37,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",5522,3/21/2024,3/1/2024,5522,0,0,0,0,0,5522,5.71,W1,10510.21,23002391,181730,1204,MJ2,,Schedule,FOB
38,"AGRON, INC.",147256,"ADIDAS BRF, 5157997",3024,3/6/2024,3/1/2024,3024,0,0,0,0,0,3024,5.83,W1,5876.64,23002567,181989,1204,MJ2,,Schedule,FOB
39,"AGRON, INC.",147256,"ADIDAS BRF, 5157997XXL",360,3/12/2024,3/1/2024,360,0,0,0,0,0,360,6.22,W1,746.4,23002568,181990,1204,MJ2,,Schedule,FOB
40,"AGRON, INC.",147155,"ADIDAS BRF, 5158594XXL",472,3/8/2024,3/1/2024,472,0,0,0,0,0,472,5.29,W1,832.29,23002400,181739,1204,MJ2,,Schedule,FOB
41,"AGRON, INC.",147155,"ADIDAS BRF, 5158594XXL",472,3/8/2024,3/1/2024,472,0,0,0,0,0,472,5.29,W1,832.29,23002400,181739,1204,MJ2,,Schedule,FOB
42,"AGRON, INC.",147155,"ADIDAS BRF, 5158594XXL",472,2/26/2024,3/1/2024,472,0,0,0,0,0,472,5.29,W1,832.29,23002400,181739,1204,MJ2,,Schedule,FOB
43,"AGRON, INC.",147155,"ADIDAS BRF, 5158594XXL",472,3/19/2024,3/1/2024,472,0,0,0,0,0,472,5.29,W1,832.29,23002400,181739,1204,MJ2,,Schedule,FOB
44,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",3478,3/8/2024,3/1/2024,3478,0,0,0,0,0,3478,5.76,W1,5008.32,23002407,181746,1204,MJ2,,Schedule,FOB
45,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",3478,3/12/2024,3/1/2024,3478,0,0,0,0,0,3478,5.76,W1,5008.32,23002407,181746,1204,MJ2,,Schedule,FOB
46,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",1456,3/8/2024,3/1/2024,1456,0,0,0,0,0,1456,6.39,W1,3101.28,23002545,181968,1204,MJ2,,Schedule,FOB
47,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",1456,3/8/2024,3/1/2024,1456,0,0,0,0,0,1456,6.39,W1,3101.28,23002545,181968,1204,MJ2,,Schedule,FOB
48,"AGRON, INC.",147155,"ADIDAS BRF, 5158619",7434,2/7/2024,3/1/2024,7434,0,0,0,0,0,7434,5.2,W1,12885.6,23002371,181709,1204,KLB,,Schedule,FOB
49,"AGRON, INC.",147256,"ADIDAS BRF, 5157997XXL",360,3/4/2024,3/1/2024,360,0,0,0,0,0,360,6.22,W1,746.4,23002568,181990,1204,MJ2,,Schedule,FOB
50,"AGRON, INC.",147155,"ADIDAS BRF, 5158619",7434,2/9/2024,3/1/2024,7434,0,0,0,0,0,7434,5.2,W1,12885.6,23002371,181709,1204,KLB,,Schedule,FOB
51,"AGRON, INC.",147256,"ADIDAS BRF, 5157997XXL",360,3/4/2024,3/1/2024,360,0,0,0,0,0,360,6.22,W1,746.4,23002568,181990,1204,MJ2,,Schedule,FOB
52,"AGRON, INC.",147155,"ADIDAS BRF, 5158584XXL",2280,3/4/2024,3/1/2024,2280,0,0,0,0,0,2280,5.57,W1,4233.2,23002382,181721,1204,MJ2,,Schedule,FOB
53,"AGRON, INC.",147155,"ADIDAS BRF, 5158619",7434,2/28/2024,3/1/2024,7434,0,0,0,0,0,7434,5.2,W1,12885.6,23002371,181709,1204,KLB,,Schedule,FOB
54,"AGRON, INC.",147156,"ADIDAS BRF, 5158582",6992,2/28/2024,3/1/2024,6992,0,0,0,0,0,6992,5.76,W1,10068.48,23002405,181744,1204,MJ1,,Schedule,FOB
55,"AGRON, INC.",147155,"ADIDAS BRF, 5158584XXL",2280,3/6/2024,3/1/2024,2280,0,0,0,0,0,2280,5.57,W1,4233.2,23002382,181721,1204,MJ2,,Schedule,FOB
56,"AGRON, INC.",147155,"ADIDAS BRF, 5158619",7434,2/22/2024,3/1/2024,7434,0,0,0,0,0,7434,5.2,W1,12885.6,23002371,181709,1204,KLB,,Schedule,FOB
57,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",1456,2/28/2024,3/1/2024,1456,0,0,0,0,0,1456,6.39,W1,3101.28,23002545,181968,1204,MJ2,,Schedule,FOB
58,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",255,3/6/2024,3/1/2024,255,0,0,0,0,0,255,6.88,W1,584.8,23002546,181969,1204,MJ2,,Schedule,FOB
59,"AGRON, INC.",147155,"ADIDAS BRF, 5158619",7434,2/27/2024,3/1/2024,7434,0,0,0,0,0,7434,5.2,W1,12885.6,23002371,181709,1204,KLB,,Schedule,FOB
60,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",1456,2/27/2024,3/1/2024,1456,0,0,0,0,0,1456,6.39,W1,3101.28,23002545,181968,1204,MJ2,,Schedule,FOB
61,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",255,3/6/2024,3/1/2024,255,0,0,0,0,0,255,6.88,W1,584.8,23002546,181969,1204,MJ2,,Schedule,FOB
62,"AGRON, INC.",147155,"ADIDAS BRF, 5158619",7434,2/28/2024,3/1/2024,7434,0,0,0,0,0,7434,5.2,W1,12885.6,23002371,181709,1204,KLB,,Schedule,FOB
63,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",5521,2/28/2024,3/1/2024,5521,0,0,0,0,0,5521,5.71,W1,10508.3,23002391,181730,1204,MJ2,,Schedule,FOB
64,"AGRON, INC.",147156,"ADIDAS BRF, 5158620",1440,2/29/2024,3/1/2024,1440,0,0,0,0,0,1440,5.76,W1,2073.6,23002408,181747,1204,MJ2,,Schedule,FOB
65,"AGRON, INC.",147155,"ADIDAS BRF, 5158594",935,3/5/2024,3/1/2024,935,0,0,0,0,0,935,4.98,W1,1552.1,23002399,181738,1204,MJ2,,Schedule,FOB
66,"AGRON, INC.",147155,"ADIDAS BRF, 5158619XXL",1260,2/9/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002372,181710,1204,KLB,,Schedule,FOB
67,"AGRON, INC.",147156,"ADIDAS BRF, 5158620",1440,2/29/2024,3/1/2024,1440,0,0,0,0,0,1440,5.76,W1,2073.6,23002408,181747,1204,MJ2,,Schedule,FOB
68,"AGRON, INC.",147155,"ADIDAS BRF, 5158619XXL",1260,2/1/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002372,181710,1204,KLB,,Schedule,FOB
69,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",5521,2/27/2024,3/1/2024,5521,0,0,0,0,0,5521,5.71,W1,10508.3,23002391,181730,1204,MJ2,,Schedule,FOB
70,"AGRON, INC.",147155,"ADIDAS BRF, 5158619XXL",1260,2/29/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002372,181710,1204,KLB,,Schedule,FOB
71,"AGRON, INC.",147156,"ADIDAS BRF, 5158591",6740,2/15/2024,3/1/2024,6740,0,0,0,0,0,6740,5.76,W1,9705.6,23002407,181746,1204,MJ2,,Schedule,FOB
72,"AGRON, INC.",147155,"ADIDAS BRF, 5158619XXL",1260,2/29/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002372,181710,1204,KLB,,Schedule,FOB
73,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",5521,3/18/2024,3/1/2024,5521,0,0,0,0,0,5521,5.71,W1,10508.3,23002391,181730,1204,MJ2,,Schedule,FOB
74,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",2000,2/19/2024,3/1/2024,2000,0,0,0,0,0,2000,6.39,W1,4260,23002545,181968,1204,MJ2,,Schedule,FOB
75,"AGRON, INC.",147155,"ADIDAS BRF, 5158619XXL",1260,2/19/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002372,181710,1204,KLB,,Schedule,FOB
76,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",2000,3/5/2024,3/1/2024,2000,0,0,0,0,0,2000,6.39,W1,4260,23002545,181968,1204,MJ2,,Schedule,FOB
77,"AGRON, INC.",147155,"ADIDAS BRF, 5158619XXL",1260,2/28/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002372,181710,1204,KLB,,Schedule,FOB
78,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",5521,3/7/2024,3/1/2024,5521,0,0,0,0,0,5521,5.71,W1,10508.3,23002391,181730,1204,MJ2,,Schedule,FOB
79,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",2000,3/6/2024,3/1/2024,2000,0,0,0,0,0,2000,6.39,W1,4260,23002545,181968,1204,MJ2,,Schedule,FOB
80,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",2000,3/5/2024,3/1/2024,2000,0,0,0,0,0,2000,6.39,W1,4260,23002545,181968,1204,MJ2,,Schedule,FOB
81,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910007641",400,9/19/2023,3/1/2024,400,0,0,0,0,0,400,3.96,W1,1584,23001128,180752,1205,CVA,,Schedule,FOB
82,"AGRON, INC.",147155,"ADIDAS BRF, 5158602XXL",1863,3/7/2024,3/1/2024,1863,0,0,0,0,0,1863,6.11,W1,3794.31,23002392,181731,1204,MJ2,,Schedule,FOB
83,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",100,3/15/2024,3/1/2024,100,0,0,0,0,0,100,6.88,W1,229.33,23002546,181969,1204,MJ2,,Schedule,FOB
84,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",100,3/15/2024,3/1/2024,100,0,0,0,0,0,100,6.88,W1,229.33,23002546,181969,1204,MJ2,,Schedule,FOB
85,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",100,3/15/2024,3/1/2024,100,0,0,0,0,0,100,6.88,W1,229.33,23002546,181969,1204,MJ2,,Schedule,FOB
86,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",100,3/18/2024,3/1/2024,100,0,0,0,0,0,100,6.88,W1,229.33,23002546,181969,1204,MJ2,,Schedule,FOB
87,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",1000,3/18/2024,3/1/2024,1000,0,0,0,0,0,1000,6.39,W1,2130,23002547,181970,1204,MJ2,,Schedule,FOB
88,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",1000,3/18/2024,3/1/2024,1000,0,0,0,0,0,1000,6.39,W1,2130,23002547,181970,1204,MJ2,,Schedule,FOB
89,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",1000,3/18/2024,3/1/2024,1000,0,0,0,0,0,1000,6.39,W1,2130,23002547,181970,1204,MJ2,,Schedule,FOB
90,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",1000,3/19/2024,3/1/2024,1000,0,0,0,0,0,1000,6.39,W1,2130,23002547,181970,1204,MJ2,,Schedule,FOB
91,"AGRON, INC.",147153,"ADIDAS BRF, 5152376",11052,3/1/2024,3/1/2024,11052,0,0,0,0,0,11052,5.07,W1,18677.88,23002437,181919,1204,KLB,,Schedule,FOB
92,"AGRON, INC.",147153,"ADIDAS BRF, 5152376",11052,2/19/2024,3/1/2024,11052,0,0,0,0,0,11052,5.07,W1,18677.88,23002437,181919,1204,KLB,,Schedule,FOB
93,"AGRON, INC.",147153,"ADIDAS BRF, 5152376",11052,3/6/2024,3/1/2024,11052,0,0,0,0,0,11052,5.07,W1,18677.88,23002437,181919,1204,KLB,,Schedule,FOB
94,"AGRON, INC.",147153,"ADIDAS BRF, 5152376",11052,3/6/2024,3/1/2024,11052,0,0,0,0,0,11052,5.07,W1,18677.88,23002437,181919,1204,KLB,,Schedule,FOB
95,"AGRON, INC.",147153,"ADIDAS BRF, 5152376",11052,2/27/2024,3/1/2024,11052,0,0,0,0,0,11052,5.07,W1,18677.88,23002437,181919,1204,KLB,,Schedule,FOB
96,"EIGERINDO MULTI PRODUK INDUSTRI, PT.",,"EIGER, 910007641",400,9/16/2023,3/1/2024,400,0,0,0,0,0,400,3.96,W1,1584,23001128,180752,1205,CVA,,Schedule,FOB
97,"AGRON, INC.",147153,"ADIDAS BRF, 5152376",11052,3/5/2024,3/1/2024,11052,0,0,0,0,0,11052,5.07,W1,18677.88,23002437,181919,1204,KLB,,Schedule,FOB
98,"AGRON, INC.",147155,"ADIDAS BRF, 5158590",7416,2/21/2024,3/1/2024,7416,0,0,0,0,0,7416,5.2,W1,12854.4,23002375,181713,1204,KLB,,Schedule,FOB
99,"AGRON, INC.",147153,"ADIDAS BRF, 5152376XXL",1350,3/6/2024,3/1/2024,1350,0,0,0,0,0,1350,5.43,W1,2443.5,23002438,181920,1204,KLB,,Schedule,FOB
100,"AGRON, INC.",147155,"ADIDAS BRF, 5158590",7416,2/22/2024,3/1/2024,7416,0,0,0,0,0,7416,5.2,W1,12854.4,23002375,181713,1204,KLB,,Schedule,FOB
101,"AGRON, INC.",147153,"ADIDAS BRF, 5152376XXL",1350,3/13/2024,3/1/2024,1350,0,0,0,0,0,1350,5.43,W1,2443.5,23002438,181920,1204,KLB,,Schedule,FOB
102,"AGRON, INC.",147155,"ADIDAS BRF, 5158590",7416,2/29/2024,3/1/2024,7416,0,0,0,0,0,7416,5.2,W1,12854.4,23002375,181713,1204,KLB,,Schedule,FOB
103,"AGRON, INC.",147155,"ADIDAS BRF, 5158590",7416,2/29/2024,3/1/2024,7416,0,0,0,0,0,7416,5.2,W1,12854.4,23002375,181713,1204,KLB,,Schedule,FOB
104,"AGRON, INC.",147155,"ADIDAS BRF, 5158590",7416,2/20/2024,3/1/2024,7416,0,0,0,0,0,7416,5.2,W1,12854.4,23002375,181713,1204,KLB,,Schedule,FOB
105,"AGRON, INC.",147155,"ADIDAS BRF, 5158590",7416,2/20/2024,3/1/2024,7416,0,0,0,0,0,7416,5.2,W1,12854.4,23002375,181713,1204,KLB,,Schedule,FOB
106,"AGRON, INC.",147155,"ADIDAS BRF, 5158590XXL",1260,3/1/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002376,181714,1204,KLB,,Schedule,FOB
107,"AGRON, INC.",147155,"ADIDAS BRF, 5158590XXL",1260,3/1/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002376,181714,1204,KLB,,Schedule,FOB
108,"AGRON, INC.",147155,"ADIDAS BRF, 5158590XXL",1260,3/1/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002376,181714,1204,KLB,,Schedule,FOB
109,"AGRON, INC.",147155,"ADIDAS BRF, 5158590XXL",1260,2/29/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002376,181714,1204,KLB,,Schedule,FOB
110,"AGRON, INC.",147155,"ADIDAS BRF, 5158590XXL",1260,2/28/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002376,181714,1204,KLB,,Schedule,FOB
111,"AGRON, INC.",147155,"ADIDAS BRF, 5158590XXL",1260,2/27/2024,3/1/2024,1260,0,0,0,0,0,1260,5.57,W1,2339.4,23002376,181714,1204,KLB,,Schedule,FOB
112,"AGRON, INC.",147155,"ADIDAS BRF, 5158615",5000,3/13/2024,3/1/2024,5000,0,0,0,0,0,5000,5.42,W1,9033.33,23002385,181724,1204,MJ2,,Schedule,FOB
113,"AGRON, INC.",147155,"ADIDAS BRF, 5158594",1935,2/29/2024,3/1/2024,1935,0,0,0,0,0,1935,4.98,W1,3212.1,23002399,181738,1204,MJ2,,Schedule,FOB
114,"AGRON, INC.",147255,"ADIDAS BRF, 5157996",3456,2/22/2024,3/1/2024,3456,0,0,0,0,0,3456,6.39,W1,7361.28,23002545,181968,1204,MJ2,,Schedule,FOB
115,"AGRON, INC.",147255,"ADIDAS BRF, 5157996XXL",170,2/23/2024,3/1/2024,170,0,0,0,0,0,170,6.88,W1,389.87,23002546,181969,1204,MJ2,,Schedule,FOB
116,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",1494,2/29/2024,3/1/2024,1494,0,0,0,0,0,1494,6.39,W1,3182.22,23002547,181970,1204,MJ2,,Schedule,FOB
117,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",1494,2/29/2024,3/1/2024,1494,0,0,0,0,0,1494,6.39,W1,3182.22,23002547,181970,1204,MJ2,,Schedule,FOB
118,"AGRON, INC.",147156,"ADIDAS BRF, 5158598",2880,2/20/2024,3/1/2024,2880,0,0,0,0,0,2880,5.59,W1,4024.8,23002403,181742,1204,MJ1,,Schedule,FOB
119,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",3320,3/13/2024,3/1/2024,3320,0,0,0,0,0,3320,4.99,W1,5522.27,23002580,182002,1204,MJ2,,Schedule,FOB
120,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",3320,3/1/2024,3/1/2024,3320,0,0,0,0,0,3320,4.99,W1,5522.27,23002580,182002,1204,MJ2,,Schedule,FOB
121,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",3320,3/15/2024,3/1/2024,3320,0,0,0,0,0,3320,4.99,W1,5522.27,23002580,182002,1204,MJ2,,Schedule,FOB
122,"AGRON, INC.",147257C,"ADIDAS BRF, 5158043",3320,3/5/2024,3/1/2024,3320,0,0,0,0,0,3320,4.99,W1,5522.27,23002580,182002,1204,MJ2,,Schedule,FOB
123,"AGRON, INC.",147155,"ADIDAS BRF, 5158615",1406,3/6/2024,3/1/2024,1406,0,0,0,0,0,1406,5.42,W1,2540.17,23002385,181724,1204,MJ2,,Schedule,FOB
124,"AGRON, INC.",147155,"ADIDAS BRF, 5158615",1406,3/6/2024,3/1/2024,1406,0,0,0,0,0,1406,5.42,W1,2540.17,23002385,181724,1204,MJ2,,Schedule,FOB
125,"AGRON, INC.",147155,"ADIDAS BRF, 5158615XXL",498,3/6/2024,3/1/2024,498,0,0,0,0,0,498,5.83,W1,967.78,23002386,181725,1204,MJ2,,Schedule,FOB
126,"AGRON, INC.",147155,"ADIDAS BRF, 5158615XXL",498,3/6/2024,3/1/2024,498,0,0,0,0,0,498,5.83,W1,967.78,23002386,181725,1204,MJ2,,Schedule,FOB
127,"AGRON, INC.",147256,"ADIDAS BRF, 5157997",3024,3/6/2024,3/1/2024,3024,0,0,0,0,0,3024,5.83,W1,5876.64,23002567,181989,1204,MJ2,,Schedule,FOB
128,"AGRON, INC.",147153,"ADIDAS BRF, 5152388",148,3/27/2024,3/1/2024,148,0,0,0,0,0,148,4.84,W1,238.77,23002456,181938,1204,MJ2,,Schedule,FOB
129,"AGRON, INC.",147153,"ADIDAS BRF, 5152388",149,3/14/2024,3/1/2024,149,0,0,0,0,0,149,4.84,W1,240.39,23002456,181938,1204,MJ2,,Schedule,FOB
130,"AGRON, INC.",147156,"ADIDAS BRF, 5158582",6992,3/8/2024,3/1/2024,6992,0,0,0,0,0,6992,5.76,W1,10068.48,23002405,181744,1204,MJ1,,Schedule,FOB
131,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",2522,3/6/2024,3/1/2024,2522,0,0,0,0,0,2522,5.71,W1,4800.21,23002391,181730,1204,MJ2,,Schedule,FOB
132,"AGRON, INC.",147155,"ADIDAS BRF, 5158602",2522,3/6/2024,3/1/2024,2522,0,0,0,0,0,2522,5.71,W1,4800.21,23002391,181730,1204,MJ2,,Schedule,FOB
133,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",988,2/23/2024,3/1/2024,988,0,0,0,0,0,988,6.39,W1,2104.44,23002547,181970,1204,MJ2,,Schedule,FOB
134,"AGRON, INC.",147156,"ADIDAS BRF, 5158620",722,3/15/2024,3/1/2024,722,0,0,0,0,0,722,5.76,W1,1039.68,23002408,181747,1204,MJ2,,Schedule,FOB
135,"AGRON, INC.",147155,"ADIDAS BRF, 5158602XXL",1863,3/6/2024,3/1/2024,1863,0,0,0,0,0,1863,6.11,W1,3794.31,23002392,181731,1204,MJ2,,Schedule,FOB
136,"AGRON, INC.",147255,"ADIDAS BRF, 5158009",988,2/23/2024,3/1/2024,988,0,0,0,0,0,988,6.39,W1,2104.44,23002547,181970,1204,MJ2,,Schedule,FOB
137,"AGRON, INC.",147156,"ADIDAS BRF, 5158620",723,3/15/2024,3/1/2024,723,0,0,0,0,0,723,5.76,W1,1041.12,23002408,181747,1204,MJ2,,Schedule,FOB
